REGION;NUMMR;ACHLR;AEMM;AEMMR;AGED;AGER20;AGEREV;AGEREVQ;ANAI;ANARR;ANEM;ANEMR;APAF;ARRIVR;ASCEN;BAIN;BATI;CATL;CATPC;CHAU;CHFL;CHOS;CLIM;CMBL;COUPLE;CS1;CS2;CS3;CUIS;DEPT;DEROU;DIPL;EAU;EGOUL;ELEC;EMPL;EPCI;ETUD;GARL;HLML;ILETUD;ILETUU;ILT;ILTUU;IMMI;INAI;INAT;INFAM;INPER;INPERF;IPONDI;IRAN;IRANUU;LIENF;LPRF;LPRM;METRODOM;MOCO;MODV;NA38;NA88;NAF08;NAIDT;NAT13;NAT49;NATC;NATN12;NATN49;NATNC;NBPI;NPERR;NUMF;ORIDT;PNAI12;PROF;RECH;SANI;SANIDOM;SEXE;SFM;STAT;STAT_CONJ;STOCD;SURF;TACT;TACTD16;TP;TRANS;TYPC;TYPFC;TYPL;TYPMD;TYPMR;UR;VOIT;WC
01;42;3;1977;6;030;29;029;025;1986;Z;039;05;3;Z;2;1;3;1;0;1;Z;2;2;Z;2;5;55;55;1;99;0;15;2;3;1;ZZ;999999999;2;2;2;Z;Z;Z;Z;2;1;11;1;2;2;4.97708969351156;1;3;3;1;1;D;12;12;ZZ;ZZ;ZZZZZ;11;00;997;0;01;997;1;04;2;1;11;01;ZZZZ;2;Z;11;2;22;ZZ;6;10;3;12;122;Z;Z;1;1;1;211;32;1;0;1
01;43;6;2014;9;043;54;042;040;1973;Z;002;01;0;Z;2;1;4;1;0;1;Z;2;1;Z;2;6;61;63;1;99;0;13;2;2;1;ZZ;999999999;2;1;2;Z;Z;Z;Z;2;3;11;0;1;Z;2.51534435652779;1;3;0;0;1;D;32;50;ZZ;ZZ;ZZZZZ;00;00;997;0;01;997;1;03;1;Z;00;01;ZZZZ;2;Z;11;1;11;ZZ;6;10;3;12;122;Z;Z;1;Z;1;012;11;1;2;1
01;44;5;2011;9;071;79;071;070;1945;Z;005;02;0;Z;2;1;4;1;0;2;Z;2;1;Z;2;7;71;71;1;99;0;13;2;2;1;ZZ;999999999;2;1;2;Z;Z;Z;Z;2;1;11;0;1;Z;2.53763852394371;1;3;0;0;1;D;32;50;ZZ;ZZ;ZZZZZ;11;00;997;0;01;997;1;03;1;Z;11;01;ZZZZ;0;Z;11;2;12;ZZ;6;10;5;21;210;Z;Z;1;Z;1;022;12;1;1;1
01;45;4;2016;9;019;19;018;015;1998;Z;001;00;3;Z;2;1;4;1;0;2;Z;2;1;Z;2;8;82;84;1;99;0;14;2;1;1;ZZ;999999999;1;2;1;2;4;Z;Z;2;1;11;1;3;3;2.72864936110925;2;3;3;3;3;D;12;12;ZZ;ZZ;ZZZZZ;11;00;997;0;01;997;1;04;3;1;11;01;ZZZZ;9;Z;11;1;21;ZZ;6;22;5;22;220;Z;Z;3;1;2;102;31;1;1;1
01;45;4;2016;9;024;24;023;020;1993;Z;001;00;3;Z;2;1;4;1;0;2;Z;2;1;Z;2;8;82;84;1;99;0;17;2;1;1;ZZ;999999999;1;2;1;2;4;Z;Z;2;1;11;1;3;3;2.72864936110925;2;3;3;3;3;D;12;12;ZZ;ZZ;ZZZZZ;11;00;997;0;01;997;1;04;3;1;11;01;ZZZZ;9;Z;11;1;21;ZZ;6;22;5;22;220;Z;Z;3;1;2;102;31;1;1;1
01;45;4;2016;9;052;54;051;050;1965;Z;001;00;1;Z;2;1;4;1;0;2;Z;2;1;Z;2;4;46;46;1;99;0;14;2;1;1;16;999999999;2;2;1;Z;Z;1;3;2;1;11;1;3;3;2.72864936110925;2;3;1;1;1;D;23;33;FZ;43;4322B;11;00;997;0;01;997;1;04;3;1;11;01;463B;Z;Z;11;1;21;10;1;22;5;11;111;1;5;3;1;2;102;31;1;1;1
01;46;4;1999;8;049;54;048;045;1971;Z;021;04;0;Z;2;1;4;1;0;2;Z;1;2;Z;2;8;82;85;1;99;0;15;2;2;1;ZZ;999999999;2;2;2;Z;Z;Z;Z;2;1;11;0;1;Z;2.99614856910022;1;3;0;0;1;D;32;50;ZZ;ZZ;ZZZZZ;11;00;997;0;01;997;1;03;1;Z;11;01;ZZZZ;9;Z;11;1;11;ZZ;6;10;3;25;250;Z;Z;1;Z;1;012;11;1;0;1
01;47;5;1999;8;055;54;054;050;1962;Z;018;03;2;Z;2;1;4;1;0;2;Z;2;2;Z;2;4;41;43;1;99;0;12;2;2;1;16;999999999;2;1;2;Z;Z;1;3;2;1;11;1;3;3;2.72864936110925;1;3;2;1;1;D;23;33;OZ;84;8411Z;11;00;997;0;01;997;1;04;3;1;11;01;435B;Z;Z;11;2;22;10;6;10;3;11;111;1;6;1;1;1;202;32;1;1;1
01;47;5;1999;8;028;29;027;025;1989;Z;018;03;3;Z;2;1;4;1;0;2;Z;2;2;Z;2;4;41;43;1;99;0;15;2;2;1;15;999999999;2;1;2;Z;Z;1;3;2;1;11;1;3;3;2.72864936110925;1;3;3;3;3;D;12;12;PZ;85;8520Z;11;00;997;0;01;997;1;04;3;1;11;01;435B;Z;Z;11;1;22;10;6;10;3;11;111;2;5;1;1;1;202;32;1;1;1
01;47;5;1999;8;023;24;022;020;1994;Z;018;03;3;Z;2;1;4;1;0;2;Z;2;2;Z;2;5;55;55;1;99;0;16;2;2;1;13;999999999;2;1;2;Z;Z;2;4;2;1;11;1;3;3;2.72864936110925;1;3;3;3;3;D;12;12;GZ;47;4778C;11;00;997;0;01;997;1;04;3;1;11;01;554F;Z;Z;11;2;22;10;6;10;3;11;111;2;5;1;1;1;202;32;1;1;1
01;48;6;2014;9;003;02;002;000;2015;Z;004;01;3;Z;2;1;4;1;0;2;Z;2;2;Z;2;8;82;85;1;99;0;ZZ;2;2;1;ZZ;999999999;1;2;2;2;5;Z;Z;2;1;21;1;4;4;2.4993636187945;1;3;3;3;3;D;11;11;ZZ;ZZ;ZZZZZ;11;12;332;6;ZZ;ZZZ;Z;03;4;1;11;01;ZZZZ;Z;Z;11;2;32;ZZ;6;10;5;23;230;Z;Z;1;2;1;402;42;1;0;1
01;48;6;2014;9;014;14;013;010;2004;Z;004;01;3;Z;2;1;4;1;0;2;Z;2;2;Z;2;8;82;85;1;99;0;ZZ;2;2;1;ZZ;999999999;1;2;2;1;3;Z;Z;2;1;12;1;4;4;2.4993636187945;1;3;3;3;3;D;11;11;ZZ;ZZ;ZZZZZ;11;01;998;1;12;332;6;03;4;1;11;01;ZZZZ;Z;Z;11;1;32;ZZ;6;10;5;23;230;Z;Z;1;2;1;402;42;1;0;1
01;48;6;2014;9;043;54;042;040;1975;2;004;01;2;9;2;1;4;1;0;2;Z;2;2;Z;1;8;81;81;1;99;0;02;2;2;1;ZZ;999999999;2;2;2;Z;Z;Z;Z;1;6;21;1;4;4;2.4993636187945;1;3;2;2;2;D;22;32;ZZ;ZZ;ZZZZZ;30;12;332;6;ZZ;ZZZ;Z;03;4;1;00;12;ZZZZ;2;Z;11;2;32;ZZ;3;10;5;12;122;Z;Z;1;2;1;402;42;1;0;1
01;48;6;2014;9;060;64;059;055;1958;4;004;01;1;7;2;1;4;1;0;2;Z;2;2;Z;1;6;69;69;1;99;0;02;2;2;1;16;999999999;2;2;2;Z;Z;1;3;1;6;21;1;4;4;2.4993636187945;1;3;1;1;1;D;22;32;AZ;01;0122Z;30;12;332;6;ZZ;ZZZ;Z;03;4;1;00;12;691D;Z;Z;11;1;32;10;3;10;5;11;111;1;2;1;2;1;402;42;1;0;1
01;49;5;2000;9;076;79;075;075;1940;Z;016;03;0;Z;2;1;4;1;0;2;Z;2;2;Z;2;7;76;77;1;99;0;01;1;2;1;ZZ;999999999;2;2;2;Z;Z;Z;Z;2;1;11;0;1;Z;4.97428908851154;1;1;0;0;1;D;32;50;ZZ;ZZ;ZZZZZ;11;00;997;0;01;997;1;02;1;Z;11;01;ZZZZ;0;Z;11;2;12;ZZ;4;10;1;21;210;Z;Z;1;Z;1;022;12;0;0;1
01;50;5;2001;9;063;64;062;060;1954;Z;016;03;0;Z;2;1;4;1;0;2;Z;2;2;Z;2;7;76;77;1;99;0;13;1;1;1;ZZ;999999999;2;2;1;Z;Z;Z;Z;2;1;11;0;1;Z;2.72864936110925;1;3;0;0;1;D;32;50;ZZ;ZZ;ZZZZZ;11;00;997;0;01;997;1;04;1;Z;11;01;ZZZZ;0;Z;11;2;12;ZZ;1;22;6;21;210;Z;Z;2;Z;2;022;12;1;0;1
01;51;5;1994;8;073;79;072;070;1947;Z;026;04;0;Z;2;1;4;1;0;2;Z;1;1;Z;2;7;71;71;1;99;0;11;2;4;1;ZZ;999999999;2;2;2;Z;Z;Z;Z;2;1;11;0;1;Z;5.01037217815741;1;3;0;0;1;D;32;50;ZZ;ZZ;ZZZZZ;11;00;997;0;01;997;1;04;1;Z;11;01;ZZZZ;0;Z;11;2;12;ZZ;6;10;5;21;210;Z;Z;1;Z;1;022;12;1;0;1
01;52;4;1991;8;050;54;049;045;1966;Z;025;04;2;Z;2;1;3;1;0;2;Z;2;2;Z;2;5;51;52;1;99;0;12;1;1;1;15;999999999;2;2;2;Z;Z;1;1;2;1;11;1;2;2;4.89596932899914;1;1;2;1;1;D;23;33;NZ;81;8121Z;11;00;997;0;01;997;1;05;2;1;11;01;525C;Z;Z;11;2;22;10;6;10;4;11;111;2;5;2;1;1;201;32;0;1;1
01;52;4;1991;8;018;17;017;015;1998;Z;025;04;3;Z;2;1;3;1;0;2;Z;2;2;Z;2;8;82;84;1;99;0;14;1;1;1;ZZ;999999999;1;2;2;2;2;Z;Z;2;1;11;1;2;2;4.89596932899914;1;1;3;3;3;D;12;12;ZZ;ZZ;ZZZZZ;11;00;997;0;01;997;1;05;2;1;11;01;ZZZZ;9;Z;11;1;22;ZZ;6;10;4;22;220;Z;Z;2;1;1;201;32;0;1;1
01;53;4;1986;7;022;24;021;020;1998;Z;034;05;3;Z;2;1;4;1;0;2;Z;1;2;Z;2;6;66;68;1;99;0;16;2;2;1;16;999999999;2;1;2;Z;Z;2;4;2;1;11;1;3;3;3.38430791508058;1;3;3;3;3;D;11;11;GZ;46;4669B;11;00;997;0;01;997;1;04;3;1;11;01;682A;Z;Z;11;1;31;10;6;10;5;11;111;1;5;1;2;1;401;42;1;3;1
01;53;4;1986;7;062;64;061;060;1958;Z;034;05;1;Z;2;1;4;1;0;2;Z;1;2;Z;1;6;66;67;1;99;0;13;2;2;1;16;999999999;2;1;2;Z;Z;2;4;2;1;11;1;3;3;3.38430791508058;1;3;1;1;1;D;22;32;CG;23;2319Z;11;00;997;0;01;997;1;04;3;1;11;01;674D;Z;Z;11;1;31;10;1;10;5;11;111;1;5;1;2;1;401;42;1;3;1
01;53;4;1986;7;058;64;057;055;1962;Z;034;05;2;Z;2;1;4;1;0;2;Z;1;2;Z;1;8;82;85;1;99;0;14;2;2;1;ZZ;999999999;2;1;2;Z;Z;Z;Z;2;1;11;1;3;3;3.38430791508058;1;3;2;2;2;D;22;32;ZZ;ZZ;ZZZZZ;11;00;997;0;01;997;1;04;3;1;11;01;ZZZZ;0;Z;11;2;31;ZZ;1;10;5;24;240;Z;Z;1;2;1;401;42;1;3;1
01;54;4;1985;7;017;17;016;015;2001;Z;033;05;3;Z;2;1;4;1;0;2;Z;1;1;Z;2;8;82;84;1;99;0;14;2;2;1;ZZ;999999999;1;2;2;2;4;Z;Z;2;1;11;1;3;3;2.48595054976431;1;3;3;3;3;D;11;11;ZZ;ZZ;ZZZZZ;11;00;997;0;01;997;1;03;3;1;11;01;ZZZZ;0;Z;11;1;31;ZZ;6;10;6;22;220;Z;Z;1;2;1;401;42;1;2;1
01;54;4;1985;7;057;64;056;055;1961;Z;033;05;2;Z;2;1;4;1;0;2;Z;1;1;Z;1;8;82;85;1;99;0;13;2;2;1;ZZ;999999999;2;2;2;Z;Z;Z;Z;2;1;11;1;3;3;2.48595054976431;1;3;2;2;2;D;22;32;ZZ;ZZ;ZZZZZ;11;00;997;0;01;997;1;03;3;1;11;01;ZZZZ;0;Z;11;2;31;ZZ;1;10;6;24;240;Z;Z;1;2;1;401;42;1;2;1
01;54;4;1985;7;060;64;059;055;1958;Z;033;05;1;Z;2;1;4;1;0;2;Z;1;1;Z;1;6;61;62;1;99;0;13;2;2;1;16;999999999;2;2;2;Z;Z;1;3;2;1;11;1;3;3;2.48595054976431;1;3;1;1;1;D;22;32;OZ;84;8413Z;11;00;997;0;01;997;1;03;3;1;11;01;623C;Z;Z;11;1;31;10;1;10;6;11;111;1;5;1;2;1;401;42;1;2;1
01;55;4;1988;7;017;17;016;015;2002;Z;031;05;3;Z;2;1;4;1;0;2;Z;2;1;Z;2;8;82;84;1;99;0;12;2;1;1;ZZ;999999999;1;2;2;2;4;Z;Z;2;1;11;1;3;3;2.67569426084449;1;3;3;3;3;D;11;11;ZZ;ZZ;ZZZZZ;11;00;997;0;01;997;1;03;3;1;11;01;ZZZZ;9;Z;11;2;31;ZZ;6;10;6;22;220;Z;Z;3;2;2;301;41;1;2;1
01;55;4;1988;7;046;54;045;045;1973;Z;031;05;2;Z;2;1;4;1;0;2;Z;2;1;Z;1;5;55;55;1;99;0;14;2;1;1;16;999999999;2;2;2;Z;Z;1;3;2;1;11;1;3;3;2.67569426084449;1;3;2;2;2;D;22;32;GZ;47;4711C;11;00;997;0;01;997;1;03;3;1;11;01;552A;Z;Z;11;2;31;10;3;10;6;11;111;1;5;3;2;2;301;41;1;2;1
01;55;4;1988;7;051;54;050;050;1968;Z;031;05;1;Z;2;1;4;1;0;2;Z;2;1;Z;1;6;61;63;1;99;0;17;2;1;1;16;999999999;2;2;2;Z;Z;2;4;2;1;11;1;3;3;2.67569426084449;1;3;1;1;1;D;22;32;GZ;47;4729Z;11;00;997;0;01;997;1;03;3;1;11;01;636C;Z;Z;11;1;31;10;3;10;6;11;111;1;5;3;2;2;301;41;1;2;1
01;56;3;1955;4;061;64;060;060;1955;Z;061;08;0;Z;2;1;4;1;0;2;Z;2;2;Z;2;8;82;86;1;99;0;02;1;3;1;ZZ;999999999;2;2;2;Z;Z;Z;Z;2;1;11;0;1;Z;2.51534435652779;1;3;0;0;1;D;32;50;ZZ;ZZ;ZZZZZ;11;00;997;0;01;997;1;04;1;Z;11;01;ZZZZ;0;Z;11;1;11;ZZ;6;30;5;25;250;Z;Z;1;Z;1;012;11;1;0;1
01;57;5;1996;8;061;64;060;060;1957;Z;022;04;2;Z;2;1;4;1;0;1;Z;2;1;Z;1;5;54;54;1;99;0;16;2;2;1;16;999999999;2;1;2;Z;Z;2;4;2;1;11;1;2;2;2.49740192460851;1;3;2;2;2;D;21;40;HZ;49;4941B;11;00;997;0;01;997;1;05;2;1;11;01;543A;Z;Z;11;2;30;10;3;10;7;11;111;1;5;1;2;1;300;41;1;2;1
01;57;5;1996;8;069;79;068;065;1949;Z;022;04;1;Z;2;1;4;1;0;1;Z;2;1;Z;1;2;21;21;1;99;0;03;2;2;1;22;999999999;2;1;2;Z;Z;2;4;2;1;11;1;2;2;2.49740192460851;1;3;1;1;1;D;21;40;HZ;49;4941B;11;00;997;0;01;997;1;05;2;1;11;01;218A;Z;Z;11;1;30;22;3;10;7;11;111;1;5;1;2;1;300;41;1;2;1
01;58;4;1975;6;057;64;056;055;1960;Z;042;06;2;Z;2;1;3;1;0;2;Z;2;2;Z;2;6;66;68;1;99;2;03;2;1;1;15;999999999;2;1;2;Z;Z;1;3;2;1;11;1;5;5;2.72864936110925;1;3;2;1;1;D;23;33;RZ;93;9312Z;11;00;997;0;01;997;1;05;5;1;11;01;684A;Z;Z;11;2;22;10;6;10;7;11;111;2;2;1;1;1;203;32;1;0;1
01;58;4;1975;6;038;39;037;035;1979;Z;042;06;3;Z;2;1;3;1;0;2;Z;2;2;Z;2;6;61;63;1;99;2;03;2;1;1;ZZ;999999999;2;1;2;Z;Z;Z;Z;2;1;11;1;5;5;2.72864936110925;1;3;3;3;3;D;12;12;ZZ;ZZ;ZZZZZ;11;00;997;0;01;997;1;05;5;1;11;01;ZZZZ;2;Z;11;1;22;ZZ;6;10;7;12;122;Z;Z;1;1;1;203;32;1;0;1
01;58;4;1975;6;034;39;033;030;1983;Z;042;06;3;Z;2;1;3;1;0;2;Z;2;2;Z;2;6;61;63;1;99;2;03;2;1;1;16;999999999;2;1;2;Z;Z;2;4;2;1;11;1;5;5;2.72864936110925;1;3;3;3;3;D;12;12;NZ;81;8130Z;11;00;997;0;01;997;1;05;5;1;11;01;631A;Z;Z;11;1;22;10;6;10;7;11;111;1;4;1;1;1;203;32;1;0;1
01;58;4;1975;6;028;29;027;025;1989;Z;042;06;3;Z;2;1;3;1;0;2;Z;2;2;Z;2;8;82;85;1;99;2;03;2;1;1;ZZ;999999999;2;1;2;Z;Z;Z;Z;2;1;11;1;5;5;2.72864936110925;1;3;3;3;3;D;12;12;ZZ;ZZ;ZZZZZ;11;00;997;0;01;997;1;05;5;1;11;01;ZZZZ;0;Z;11;1;22;ZZ;6;10;7;25;250;Z;Z;1;1;1;203;32;1;0;1
01;58;4;1975;6;022;24;021;020;1995;Z;042;06;3;Z;2;1;3;1;0;2;Z;2;2;Z;2;5;56;56;1;99;2;13;2;1;1;ZZ;999999999;2;1;2;Z;Z;Z;Z;2;1;11;1;5;5;2.72864936110925;1;3;3;3;3;D;12;12;ZZ;ZZ;ZZZZZ;11;00;997;0;01;997;1;05;5;1;11;01;ZZZZ;1;Z;11;2;22;ZZ;6;10;7;12;122;Z;Z;1;1;1;203;32;1;0;1
01;59;6;2011;9;002;02;001;000;2017;Z;008;02;3;Z;2;1;4;1;0;2;Z;2;1;Z;2;8;82;85;2;99;0;ZZ;1;1;1;ZZ;999999999;2;2;1;Z;Z;Z;Z;2;1;11;1;3;3;3.09961396730727;1;3;3;3;3;D;12;12;ZZ;ZZ;ZZZZZ;11;00;997;0;01;997;1;03;3;1;11;01;ZZZZ;Z;Z;11;2;22;ZZ;6;22;4;23;230;Z;Z;2;1;2;202;32;1;1;1
01;59;6;2011;9;011;10;010;010;2008;Z;008;02;3;Z;2;1;4;1;0;2;Z;2;1;Z;2;8;82;85;2;99;0;ZZ;1;1;1;ZZ;999999999;1;2;1;1;3;Z;Z;2;1;11;1;3;3;3.09961396730727;1;3;3;3;3;D;12;12;ZZ;ZZ;ZZZZZ;11;00;997;0;01;997;1;03;3;1;11;01;ZZZZ;Z;Z;11;1;22;ZZ;6;22;4;23;230;Z;Z;2;1;2;202;32;1;1;1
01;59;6;2011;9;038;39;038;035;1981;Z;008;02;2;Z;2;1;4;1;0;2;Z;2;1;Z;2;5;55;55;2;99;0;15;1;1;1;12;999999999;2;2;1;Z;Z;1;3;2;3;11;1;3;3;3.09961396730727;1;3;2;1;1;D;23;33;NZ;78;7820Z;00;00;997;0;01;997;1;03;3;1;00;01;554C;Z;Z;11;2;22;10;6;22;4;11;111;1;5;2;1;2;202;32;1;1;1
01;60;3;1987;7;081;80;080;080;1938;Z;032;05;0;Z;2;1;4;1;0;1;Z;1;1;Z;2;8;82;86;1;99;0;11;2;2;1;ZZ;999999999;2;1;2;Z;Z;Z;Z;2;1;11;0;1;Z;2.95747512733316;1;3;0;0;1;D;32;50;ZZ;ZZ;ZZZZZ;11;00;997;0;01;997;1;05;1;Z;11;01;ZZZZ;9;Z;11;2;12;ZZ;6;10;6;21;210;Z;Z;1;Z;1;022;12;1;0;1
01;61;4;2008;9;069;79;068;065;1950;Z;011;03;0;Z;2;1;4;1;0;2;Z;2;2;Z;2;7;76;78;1;99;0;11;1;2;1;ZZ;999999999;2;1;2;Z;Z;Z;Z;2;1;11;0;1;Z;3.05502878479505;1;3;0;0;1;D;32;50;ZZ;ZZ;ZZZZZ;11;00;997;0;01;997;1;03;1;Z;11;01;ZZZZ;0;Z;11;1;11;ZZ;6;10;3;21;210;Z;Z;1;Z;1;012;11;1;0;1
01;62;6;2013;9;032;39;031;030;1984;Z;003;01;0;Z;2;1;4;1;0;2;Z;1;2;Z;2;6;61;63;1;99;2;13;2;2;1;16;999999999;2;1;2;Z;Z;2;4;2;1;11;0;1;Z;4.97708969351156;1;3;0;0;1;D;32;20;CA;10;1071C;11;00;997;0;01;997;1;04;1;Z;11;01;636C;Z;Z;11;1;11;10;6;23;4;11;111;1;4;2;Z;1;011;11;1;0;1
01;63;4;2015;9;023;24;022;020;1993;Z;001;00;0;Z;2;1;4;1;0;2;Z;1;1;Z;2;5;51;53;1;99;0;17;2;1;1;16;999999999;1;1;2;2;4;1;3;2;3;11;0;1;Z;2.42708113814558;3;4;0;0;1;D;32;20;GZ;47;4774Z;00;00;997;0;01;997;1;03;1;Z;00;01;534A;Z;Z;11;2;12;10;6;21;3;11;111;1;5;3;Z;2;021;12;1;1;1
01;64;4;2014;9;038;39;037;035;1979;Z;003;01;2;Z;2;1;4;1;0;2;Z;2;1;Z;1;8;82;85;1;99;0;12;1;2;1;ZZ;999999999;2;1;2;Z;Z;Z;Z;2;5;11;1;4;4;2.49777765660206;1;3;2;2;2;D;22;32;ZZ;ZZ;ZZZZZ;21;00;997;0;01;997;1;04;4;1;21;01;ZZZZ;0;Z;11;2;32;ZZ;3;21;2;24;240;Z;Z;1;2;1;402;42;1;1;1
01;64;4;2014;9;037;39;036;035;1980;0;003;01;1;9;2;1;4;1;0;2;Z;2;1;Z;1;3;32;35;1;99;0;02;1;2;1;21;999999999;2;1;2;Z;Z;2;4;1;6;21;1;4;4;2.49777765660206;1;3;1;1;1;D;22;32;RZ;90;9003B;30;12;CAR;6;ZZ;ZZZ;Z;04;4;1;00;12;354B;Z;Z;11;1;32;21;3;21;2;11;111;2;5;1;2;1;402;42;1;1;1
01;64;4;2014;9;014;14;013;010;2003;Z;003;01;3;Z;2;1;4;1;0;2;Z;2;1;Z;2;8;82;85;1;99;0;ZZ;1;2;1;ZZ;999999999;1;1;2;1;3;Z;Z;2;1;11;1;4;4;2.49777765660206;1;3;3;3;3;D;11;11;ZZ;ZZ;ZZZZZ;11;00;997;0;01;997;1;04;4;1;11;01;ZZZZ;Z;Z;11;2;32;ZZ;6;21;2;23;230;Z;Z;1;2;1;402;42;1;1;1
01;64;4;2014;9;011;10;010;010;2006;Z;003;01;3;Z;2;1;4;1;0;2;Z;2;1;Z;2;8;82;85;1;99;0;ZZ;1;2;1;ZZ;999999999;1;1;2;1;3;Z;Z;2;1;11;1;4;4;2.49777765660206;1;3;3;3;3;D;11;11;ZZ;ZZ;ZZZZZ;11;00;997;0;01;997;1;04;4;1;11;01;ZZZZ;Z;Z;11;2;32;ZZ;6;21;2;23;230;Z;Z;1;2;1;402;42;1;1;1
01;65;4;2004;9;046;54;045;045;1970;Z;012;03;2;Z;2;1;4;1;0;2;Z;2;2;Z;2;4;41;43;1;99;0;13;2;1;1;ZZ;999999999;2;2;1;Z;Z;Z;Z;2;1;11;1;3;3;2.51534435652779;1;3;2;1;1;D;23;33;ZZ;ZZ;ZZZZZ;11;00;997;0;01;997;1;04;3;1;11;01;ZZZZ;1;Z;11;2;22;ZZ;6;22;5;12;122;Z;Z;2;1;1;212;32;1;1;1
01;65;4;2004;9;018;19;018;015;1998;Z;012;03;3;Z;2;1;4;1;0;2;Z;2;2;Z;2;8;82;84;1;99;0;12;2;1;1;ZZ;999999999;1;2;1;2;4;Z;Z;2;1;11;1;3;3;2.51534435652779;1;3;3;3;3;D;12;12;ZZ;ZZ;ZZZZZ;11;00;997;0;01;997;1;04;3;1;11;01;ZZZZ;0;Z;11;1;22;ZZ;6;22;5;22;220;Z;Z;2;1;1;212;32;1;1;1
01;65;4;2004;9;015;14;014;010;2001;Z;012;03;3;Z;2;1;4;1;0;2;Z;2;2;Z;2;8;82;84;1;99;0;03;2;1;1;ZZ;999999999;1;2;1;1;3;Z;Z;2;1;11;1;3;3;2.51534435652779;1;3;3;3;3;D;12;12;ZZ;ZZ;ZZZZZ;11;00;997;0;01;997;1;04;3;1;11;01;ZZZZ;0;Z;11;1;22;ZZ;6;22;5;22;220;Z;Z;2;1;1;212;32;1;1;1
01;66;3;1969;5;071;79;070;070;1945;Z;047;06;1;Z;2;1;4;1;0;2;Z;1;2;Z;1;7;76;78;1;99;0;01;2;2;1;ZZ;999999999;2;1;2;Z;Z;Z;Z;2;1;11;1;2;2;4.97428908851154;3;2;1;2;2;D;21;40;ZZ;ZZ;ZZZZZ;11;00;997;0;01;997;1;06;2;1;11;01;ZZZZ;0;Z;11;1;30;ZZ;1;10;6;21;210;Z;Z;1;2;1;410;43;0;2;1
01;66;3;1969;5;064;64;063;060;1952;Z;047;06;2;Z;2;1;4;1;0;2;Z;1;2;Z;1;5;56;56;1;99;0;13;2;2;1;16;999999999;1;1;2;2;2;2;2;2;1;11;1;2;2;4.97428908851154;1;1;2;1;1;D;21;40;QA;86;8610Z;11;00;997;0;01;997;1;06;2;1;11;01;561A;Z;Z;11;2;30;10;1;10;6;11;111;2;5;1;2;1;410;43;0;2;1
01;67;5;2020;9;079;79;079;075;1941;Z;000;00;0;Z;2;1;4;1;0;2;Z;1;1;Z;2;7;76;77;1;99;0;02;2;2;1;ZZ;999999999;2;2;2;Z;Z;Z;Z;2;1;11;0;1;Z;5.01037217815741;1;3;0;0;1;D;32;50;ZZ;ZZ;ZZZZZ;11;00;997;0;01;997;1;06;1;Z;11;01;ZZZZ;0;Z;11;2;12;ZZ;6;10;5;21;210;Z;Z;1;Z;1;022;12;1;0;1
01;68;3;1976;6;042;54;041;040;1977;Z;043;06;3;Z;2;1;4;1;0;2;Z;2;2;Z;2;5;51;53;1;99;0;16;2;1;1;ZZ;999999999;2;2;1;Z;Z;Z;Z;2;1;11;1;3;3;2.67569426084449;1;3;3;5;6;D;12;12;ZZ;ZZ;ZZZZZ;11;00;997;0;01;997;1;04;3;1;11;01;ZZZZ;2;Z;11;1;21;ZZ;6;22;3;12;122;Z;Z;3;1;2;112;31;1;3;1
01;68;3;1976;6;044;54;043;040;1975;Z;043;06;3;Z;2;1;4;1;0;2;Z;2;2;Z;2;5;55;55;1;99;0;13;2;1;1;ZZ;999999999;2;2;1;Z;Z;Z;Z;2;1;11;1;3;3;2.67569426084449;1;3;3;1;1;D;12;12;ZZ;ZZ;ZZZZZ;11;00;997;0;01;997;1;04;3;1;11;01;ZZZZ;2;Z;11;1;21;ZZ;6;22;3;12;122;Z;Z;3;1;2;112;31;1;3;1
01;68;3;1976;6;070;79;069;065;1949;Z;043;06;1;Z;2;1;4;1;0;2;Z;2;2;Z;2;7;76;78;1;99;0;03;2;1;1;ZZ;999999999;2;2;1;Z;Z;Z;Z;2;1;11;1;3;3;2.67569426084449;1;3;1;4;5;D;23;33;ZZ;ZZ;ZZZZZ;11;00;997;0;01;997;1;04;3;1;11;01;ZZZZ;0;Z;11;1;21;ZZ;4;22;3;21;210;Z;Z;3;1;2;112;31;1;3;1
01;69;4;1992;8;067;79;066;065;1953;Z;028;04;0;Z;2;1;4;1;0;2;Z;2;2;Z;2;7;73;75;1;99;0;18;2;2;1;ZZ;999999999;2;2;2;Z;Z;Z;Z;2;1;11;0;1;Z;2.73502650312144;1;3;0;0;1;D;32;50;ZZ;ZZ;ZZZZZ;11;00;997;0;01;997;1;03;1;Z;11;01;ZZZZ;0;Z;11;2;12;ZZ;6;21;4;21;210;Z;Z;2;Z;1;022;12;1;0;1
01;70;5;2002;9;054;54;053;050;1962;Z;014;03;2;Z;2;1;4;1;0;2;Z;2;1;Z;1;6;66;68;1;99;0;12;1;3;1;16;999999999;2;2;2;Z;Z;2;4;2;1;11;1;4;4;2.51534435652779;1;3;2;2;2;D;22;32;CG;23;2370Z;11;00;997;0;01;997;1;04;4;1;11;01;684A;Z;Z;11;2;32;10;1;10;3;11;111;2;5;1;2;1;412;43;1;2;1
